BOOTQUEST2_QUEST_NAME,Bootstrap Like a Web Developer,,,,
BOOTQUEST2_QUEST_SUBTITLE,What you'll do,,,,
BOOTQUEST2_QUEST_DESCRIPTION,Level up your Bootstrap game and work with real files like real Web Developers.,,,,
BOOTQUEST2_1,"Hiya, <b>{{user_name}}</b>! Great job with the first Bootstrap quest. Your work is all on Codepen, but real-world developers work with files. We're going to take the next step and work on real files instead of Codepen so that you can work on your website anywhere. Let's get the coding party started.",daemon,,,
BOOTQUEST2_2,"Remember when Saniel walked you through using the terminal? Not only can you navigate around folders, but you can also create them as well. Excited? Let's do this. We'll launch the terminal for you.",daemon,,,
BOOTQUEST2_3,"Before we get started, let's make sure you're in the home directory. In the terminal, type in the following: <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">cd ∼/Documents</span></tt> and then hit <b>enter</b>. By the way, the letter d in Documents is case sensitive and you can find the (∼) symbol to the left of the 1 key. If you did it correctly, your terminal should read something like this: <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">username@endless:∼/Documents$</span></tt>",daemon,,,
BOOTQUEST2_4,"Great! Let's create a folder that will hold all of the files for your new project. Type in the following: <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">mkdir myproject</span></tt> and then hit <b>enter</b>.",daemon,,,
BOOTQUEST2_5,"Change into the new folder you just created by typing: <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">cd myproject</span></tt> and hit the <b>enter</b> button.
If you did it correctly, your terminal should read something like this: <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">username@endless:∼Documents/myproject$</span></tt>",daemon,,,
BOOTQUEST2_6,"Super! The file for the landing page is generally called an <b>index</b> file, and it will have all of your <b>HTML</b> code. Let's create your index file by typing in the following: <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">touch index.html</span></tt> and hit the <b>enter</b> button. The naming standard for an <b>HTML</b> file is the name of the file (in this case, it's index), a period (.) and then the type of file (<b>HTML</b>).",daemon,,,
BOOTQUEST2_7,"Finally, we'll need to make another folder to store your files. Type in the following in terminal: <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">mkdir images</span></tt> and hit the <b>enter</b> button. Great! Check to make sure you have two folders and one file in your myproject folder. In terminal, type in <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">ls</span></tt> and then hit the <b>enter</b> button.",daemon,,,
BOOTQUEST2_8,"Back in our previous activity, remember that we needed to import some files? Importing a file means you are bringing a file from a different program into the one you're using. Instead of importing the files over the internet, we will download these files to your computer so you can work on your webpage anywhere and at any time; you won't need an internet connection.",daemon,,,
BOOTQUEST2_9,"We will open a new window with the Bootstrap website. If a new window doesn't open, click the following link <u><span insert_hyphens=""false"" foreground=""#3584E4"">https://getbootstrap.com/docs/4.4/getting-started/download/</span></u> If you need to switch between the open apps, press and hold the alt + tab to bring up a list. While holding alt, keep pressing tab and release to select the app.",daemon,,,
BOOTQUEST2_10,"Next, you'll need to download Bootstrap's <b>CSS</b> and <b>Javascript</b> files for it to work correctly. Find the <b>Compiled CSS and JS</b> section and click the <b>Download</b> button. The files will be downloaded into your Downloads folder. ",daemon,,,
BOOTQUEST2_11,"Click on the yellow folder located at the bottom left corner of your screen and click the <b>Downloads</b> link on the left panel to open the folder. Right-click the Bootstrap file you just downloaded and select <b>Extract Here</b>. If you are using a Hack computer, use two fingers and press the mouse pad to right-click. If you did it correctly, a new folder should appear.",daemon,,,
BOOTQUEST2_12,"Open the Bootstrap folder and while holding the shift button, click on the <b>CSS</b> and <b>JS</b> files. Right-click on the <b>CSS</b> folder and select <b>Copy</b>. Next, click on the Documents link on the left panel, double-click myproject, right-click in the white space and select <b>Paste</b>. The <b>CSS</b> and <b>JS</b> folders should appear in your myproject folder.",daemon,,,
BOOTQUEST2_13,"Take a breath. We're almost done with the setup part, so hang in there just a bit longer. To see some of the cool effects, we will need to import another <b>Javascript</b> library called <b>jQuery</b>. We'll open a window with a lot of code, but don't worry, we'll walk you through this. If another window doesn't open, click on the following link: <u><span insert_hyphens=""false"" foreground=""#3584E4"">https://code.jquery.com/jquery-3.4.1.min.js</span></u>",daemon,,,
BOOTQUEST2_14,"Woah, that's a lot of code! Download the code by right-clicking anywhere on the page, select <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">Save as...</span></tt>, click the Documents link on the left panel, double-click myproject, double-click js, and click the <b>Save</b> button at the top right corner of the popup window. Awesome! You should now see jquery-3.4.1.min.js in the list of documents.",daemon,,,
BOOTQUEST2_15,"I know that was a lot of steps; great job hanging in there! We will now add the Bootstrap starter code to your index.html file. If a new window doesn't open, click the following link: <u><span insert_hyphens=""false"" foreground=""#3584E4"">https://getbootstrap.com/docs/4.4/getting-started/introduction/</span></u>",daemon,,,
BOOTQUEST2_16,Scroll down a bit until you see the Starter template section. Copy the code by clicking the <b>Copy</b> link located at the top right corner of the box.,daemon,,,
BOOTQUEST2_17,"Go back into the myproject folder by clicking the yellow folder at the bottom left corner of the screen &gt; Documents &gt; myproject and right-click on your index.html file. Select <b>Open With Other Application</b> &gt; View All Applications &gt; Sublime Text and click the <b>Select</b> button at the top right corner of the window. If you haven't installed Sublime Text, launch the <b>More Apps</b> application from the desktop and install it for free.",daemon,,,
