ONBOARDTOUR_QUEST_NAME,Endless OS Onboarding Tour,,,,
ONBOARDTOUR_QUEST_SUBTITLE,Welcome to Endless OS!,,,,
ONBOARDTOUR_QUEST_DESCRIPTION,"Everything you need to get started with EOS is here - come on, dive in!",,,,
ONBOARDTOUR_ABORT,"OK, we'll stop for now. If you ever need to get back, though, you can &lt;HOW TO INVOKE HELP ON DEMAND&gt;",dood,,,
ONBOARDTOUR_GREET1,"Hey there, <b>{{user_name}}</b>! Welcome to Endless OS! I'm &lt;DOOD, THE PRINNY&gt;. First things first - Whenever you see a box like this, click the <b>❯</b> button to move to the next message.",dood,,,
ONBOARDTOUR_GREET2,"If you want to leave this tour, use the <b>X</b> button in the upper right of this text box. ",dood,,,
ONBOARDTOUR_GREET3,"Also, if this text box is getting in the way, you can move it with the little arrow button just above this text.",dood,,,
ONBOARDTOUR_Q_FIRSTCOMP,"Let's get going! Is this your first computer, <b>{{user_name}}</b>?",dood,,,
ONBOARDTOUR_ISFIRSTCOMP,Congratulations!,dood,,,
ONBOARDTOUR_NOTFIRSTCOMP,"OK, you already know a thing or two, then. Great!",dood,,,
ONBOARDTOUR_Q_PREVOS,"Since you've used other computers before, do you want me to explain how Endless OS differs from other OSes, or do you just want the basics?",dood,,,
ONBOARDTOUR_A_PREVIOUS,How it's different,dood,,,
ONBOARDTOUR_A_FRESH,Just the basics,dood,,,
ONBOARDTOUR_Q_WHICHOS,"OK, I'll try and give you examples based on the computer your previously used. By the way, which kind was it? Pick the answer that matches the most familliar logo.",dood,,,
ONBOARDTOUR_STARTFRESH,"We'll start fresh, then.",dood,,,
ONBOARDTOUR_A_WIN,Windows (Microsoft),dood,,,
ONBOARDTOUR_A_MAC,macOS (Apple),dood,,,
ONBOARDTOUR_PICKEDWIN,"Alright, I'll try to explain Endless OS by how it's similar to Windows.",dood,,,
ONBOARDTOUR_PICKEDMAC,"Alright, I'll try to explain Endless OS by how it's similar to macOS.",dood,,,
ONBOARDTOUR_KBM1,"Since this is your first computer, we need to talk a little about the hardware, so that you'll understand later if a program or tutorial tells you to ""Press <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">Ctrl</span></tt> + <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">Alt</span></tt> + <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">P</span></tt> to open the command palette."", or something like that. ",dood,,,
ONBOARDTOUR_MOUSE1,"You've already figured out the basics of your mouse, since you're clicking on things on the screen! There are a few details and terms you should know, though.",dood,,,
ONBOARDTOUR_MOUSE2,"The little arrow on the screen is called the <b>cursor</b> - so if any instructions talk about moving the cursor somewhere, that means move your mouse so that the arrow on the screen goes there.",dood,,,
ONBOARDTOUR_MOUSE_DESK1,"Your mouse usually has two buttons, <b>left</b> and <b>right</b>, and might also have a <b>scroll wheel</b> in the center.",dood,,,
ONBOARDTOUR_MOUSE_DESK2,"When something tells you to <b>click</b>, press the left mouse button down once. When something tells you to <b>right-click</b>, press the right mouse button. The right button is usually used for opening menus or lists of options.",dood,,,
ONBOARDTOUR_MOUSE_DESK3,"You can spin the wheel in the center of your mouse up and down to move the screen up and down when there's more than one screen of information in a program.
Some mice even let you press the wheel into the mouse and use it as a third button, known as the <b>middle mouse button</b>. It's rarely used, and your mouse might not have one.",dood,,,
ONBOARDTOUR_MOUSE_LAP1,"Laptops usually have a <b>touchpad mouse</b> also just called a <b>touchpad</b>. It can have buttons, or it might just have areas drawn on its surface that let you <b>left-click</b> and <b>right-click</b>.",dood,,,
ONBOARDTOUR_MOUSE_LAP2,"If you don't have actual buttons on your touchpad, <b>clicking</b> means tapping on the touchpad, or pressing down until you hear a ""click."" When something tells you to <b>right-click</b>, you might have to press down with two fingers at once on the touchpad, or press the side of the touchpad - there are a few different ways your might work.",dood,,,
ONBOARDTOUR_MOUSE_LAP3,Some touchpads support swiping with two fingers to scroll windows up and down. Try yours out and see!,dood,,,
ONBOARDTOUR_KB1,"Let's move on to the keyboard. You already know how to type all the normal keys, but in the future, you might need to type <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">Ctrl + S</span></tt>, or <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">Ctrl + (some other key)</span></tt>.",dood,,,
ONBOARDTOUR_KB2,"When something asks you to type <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">Ctrl + S</span></tt>, that means press and hold <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">Ctrl</span></tt> (pronounced as ""Control""), then press <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">S</span></tt>, then release both keys. You can hold <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">Ctrl</span></tt> as long as you need to, but if you hold the other key for very long, it will repeat the command.",dood,,,
ONBOARDTOUR_KB3,"There are some other keys like <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">Ctrl</span></tt>: There's <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">Alt</span></tt>, and the key between <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">Ctrl</span></tt> and <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">Alt</span></tt>, which is usually called <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">Win</span></tt> or ""the <b>Windows</b> Key"". On most keyboards it looks like the <b>Windows</b> logo - A square made of 4 squares.",dood,,,
ONBOARDTOUR_KB4,"You can use <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">Win</span></tt> to switch between apps, but I'll cover that more when we talk about apps.",dood,,,
ONBOARDTOUR_KB_LAP1,"Normally, the <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">F Keys</span></tt> (<b>F1-F12</b>) on the top of your keyboard let you do laptop-specific tasks like turning your network connection on and off, adjusting screen brightness, volume, and more. Check the little pictures on them for a better idea of what they do.",dood,,,
ONBOARDTOUR_KB_LAP2,"Sometimes, though, you might need to use your <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">Fn</span></tt> or <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">Function</span></tt> key, in combination with those <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">F Keys</span></tt> (<b>F1-F12</b>) to do the special action. Check your computer's manual for more information, every computer is different.",dood,,,
ONBOARDTOUR_KB_DESK,"Your keyboard might also have a square pad on the far right with a lot of numbers on it - this is usually called the <b>numpad</b> or <b>number pad</b>. These keys will type numbers if <b>Num Lock</b> is on (look for a little light at the top of the keyboard), and will act as arrow keys or other keys if it's off.",dood,,,
ONBOARDTOUR_KBM_MOVEON,"Now that you;ve got a handle on the hardware, let's move on.",dood,,,
ONBOARDTOUR_DESKTOP1,"We'll begin with what you're looking at now - This is called the <b>Desktop</b>, it's where everything starts.",dood,,,
ONBOARDTOUR_DESKTOP2,"When you install Apps, they show up here - just like on your phone.",dood,,,
ONBOARDTOUR_DESKTOP_MAC,"This isn't like the desktop on a Mac - You can't put files here, it's more like an extended <b>Dock</b>, or the <b>Launchpad</b>.",dood,,,
ONBOARDTOUR_DESKTOP_WIN,"This isn't like the Windows Desktop - You can't put files here, only Apps.",dood,,,
ONBOARDTOUR_DOCS,"You can get to your files by opening <b>Files</b>. You've already got pre-made folders for <b>Documents</b>, <b>Music</b>, <b>Pictures</b>, <b>Videos</b>, and more.",dood,,,
ONBOARDTOUR_STARTMENU1,"You're probably used to using the <b>Start Menu</b> to launch programs, or search for files. In Endless OS, you can search your files and programs by typing what you're looking for into the <b>Search Bar</b>.",dood,,,
ONBOARDTOUR_STARTMENU2,"Every program you install goes on the Desktop - but if you want a more detailed view, you can open the <b>App Center</b> and click the <b>Installed</b> tab at the top.",dood,,,
ONBOARDTOUR_TRASH_WIN,"You also might be wondering where the Recycle Bin is - It's in <b>Files</b>, and it's called the <b>Trash</b>. It works the same way - you can recover files you've deleted, or empty it out.",dood,,,
ONBOARDTOUR_SPOTLIGHT1,"You might be used to using Spotlight to search your files and applications -  In Endless OS, the <b>Search Bar</b> is what you use to search everything on your computer.",dood,,,
ONBOARDTOUR_SPOTLIGHT2,"If you're looking for the <b>Applications folder</b>, you can open the <b>App Center</b> from the <b>Desktop</b>, and click the <b>Installed</b> tab at the top.",dood,,,
ONBOARDTOUR_TRASH_MAC,"If you're wondering where the Trash is, it's in <b>Files</b>. It works the same way - you can recover files you've deleted, or empty it out.",dood,,,
ONBOARDTOUR_APPS1,"Now that you know the basics of the <b>Desktop</b>, let's talk about <b>Apps</b> and <b>files</b>!",dood,,,
ONBOARDTOUR_APPS2,<b>Apps</b> are how you run programs on Endless OS - we use a system called <b>Flatpak</b> that lets you download and install everything from a central location.,dood,,,
ONBOARDTOUR_APPS_HASNET,"Because you're connected to the internet, you can use the <b>App Center</b> to install new apps. ",dood,,,
ONBOARDTOUR_APPS_Q_INSTALL,Do you want to quickly learn how to install apps with the <b>App Center</b>?,dood,,,
ONBOARDTOUR_APPS_A_YES,Sure!,dood,,,
ONBOARDTOUR_APPS_A_NO,"Not now, thanks.",dood,,,
ONBOARDTOUR_APPS_INSTALL1,"Great! OK, open up the <b>App Center</b> on the <b>Desktop</b>.",dood,,,
ONBOARDTOUR_APPS_INSTALL2,Click the little magnifying glass in the upper left - the <b>Search</b> button.,dood,,,
ONBOARDTOUR_APPS_INSTALL3,"Search for <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">Frozen Bubble</span></tt> - you should only get one result.",dood,,,
ONBOARDTOUR_APPS_INSTALL4,"Click on <b>Frozen Bubble</b>, then click <b>Download</b>, and wait for the progress bar to fill.",dood,,,
ONBOARDTOUR_APPS_INSTALL5,"Great! <b>Frozen Bubble</b> is installed - you can click <b>Launch</b> to start it from here, or run it from the <b>Desktop</b>.",dood,,,
ONBOARDTOUR_APPS_INSTALL6,"If you like, you can play a few rounds now - just press <b>❯</b> when you're ready to move on.",,,,
ONBOARDTOUR_APPS_NOINSTALL,"No problem, you can always open the <b>App Center</b> later and try.",dood,,,
ONBOARDTOUR_APPS_NONET,"You can't install any new apps if you're not connected to the internet, but you can still use the <b>App Center</b> to check what's already here for you to use.",dood,,,
ONBOARDTOUR_OPENWRITER,"OK, let's run an <b>App</b> right now - Find <b>LibreOffice Writer</b> on the <b>Desktop</b>, and click on it to launch it.",dood,,,
ONBOARDTOUR_TYPE,"Type some text - whatever you like, it's not important for this demo.",dood,,,
ONBOARDTOUR_TYPE_MOVEBOX,"For the next few steps, we'll need to use controls in the upper-right of the screen, where this text box is. To move this text box, move your cursor just above the first sentence in this text box, and click the little arrow that shows up. That moves this box to the bottom of the screen.",dood,,,
ONBOARDTOUR_FILE,"Next, move your cursor into the upper-left part of the screen and click on the <b>File</b> menu.
Then, move your cursor down the menu to <b>Save</b>, and click that.",dood,,,
ONBOARDTOUR_SAVEDIALOG,"A new window will pop up. Type whatever you like in the <b>Name</b> space at the top, then click the blue <b>Save</b> button, or press <b>Enter</b> on your keyboard. Don't worry about where you saved your file, yet - we'll get to that soon.",dood,,,
ONBOARDTOUR_CLOSE,"Now, let's close <b>LibreOffice Writer</b> by clicking the <b>X</b> in the upper right-hand corner of the <b>LibreOffice Writer</b> window. ",dood,,,
ONBOARDTOUR_CLOSE_WIN,Closing a program works the same way in Endless OS and Windows - closing the window closes the program.,dood,,,
ONBOARDTOUR_CLOSE_MAC,"On a Mac, if you close a window, the program stays running. Here, on Endless OS, if you close the window, it closes the entire program.",dood,,,
ONBOARDTOUR_APPUSED,Great job! You successfully used an App!,dood,,,
ONBOARDTOUR_FILES,"OK, now let's find that file you just saved.",dood,,,
ONBOARDTOUR_OPENFILES,"Find <b>Files</b> on the <b>Desktop</b>, and <b>click</b> to open it.",dood,,,
ONBOARDTOUR_GOTODOCS,"Now we can see all your files! You might remember that when we saved our file in <b>LibreOffice Writer</b>, it went to a folder called <b>Documents</b>. 
You can go into <b>Documents</b> by finding it in the main part of the window and <b>double-clicking</b> it, or by looking on the left side of the window, and <b>clicking</b> on it in the sidebar.",dood,,,
ONBOARDTOUR_THEREITIS,"And now that we're inside <b>Documents</b>, look, there's your file!",dood,,,
ONBOARDTOUR_SAVEAS1,<b>Double-click</b> on the file to open it in <b>LibreOffice</b> again.,dood,,,
ONBOARDTOUR_SAVEAS2,"What if you wanted to save this file on a USB stick, or in a specfic place?",dood,,,
ONBOARDTOUR_SAVEAS3,"Move your cursor into the upper-left part of the screen and click on the <b>File</b> menu.
Then, move your cursor down the menu to <b>Save As...</b>, and click that.",dood,,,
ONBOARDTOUR_SAVEAS4,"This looks a lot like the <b>Save</b> menu you just saw, but now it should look more familliar... It's very close to the <b>Files</b> window that you just used!",dood,,,
ONBOARDTOUR_SAVEAS5,"You can move to different places on the computer's hard drive using the left sidebar - if you had another USB stick plugged in, for example, that's where it would show up.",dood,,,
ONBOARDTOUR_SAVEAS6,"OK, you can click <b>Cancel</b>, and close <b>LibreOffice</b> again, using the <b>X</b> in the upper-right.",dood,,,
ONBOARDTOUR_CLOSEFILES,"There's another way you can find files, too. First, if <b>Files</b> is still open, close it by clicking the <b>X</b> in the upper-right corner. ",dood,,,
ONBOARDTOUR_FINDBYNAME,Let's pretend you saved a file but didn't remember anything other than part of the name you used. This is where the <b>Search Bar</b> comes in handy. Type your file name in the <b>Search Bar</b>.,dood,,,
ONBOARDTOUR_RESULTS,"Hopefully, you'll see just one entry in the results - that's your file! You might see more than one, but you can usually use the location below the name to figure out if it's the one you're looking for.",dood,,,
ONBOARDTOUR_OPENAGAIN,"You can click your file in the results list to open it, and now you can edit it again!",dood,,,
ONBOARDTOUR_SEARCHMORE,"You can search more than just files with the <b>Search Bar</b>, too. It can search the <b>Encyclopedia</b> App, and if you're connected to the internet, it can do a web search for you as well.",dood,,,
ONBOARDTOUR_SEARCHWEB1,"Since you're connected to the internet, let's try that out. Let's see if ""breadfruit"" is a real thing!",dood,,,
ONBOARDTOUR_SEARCHWEB2,"Wow, it is. Look at all that info!",dood,,,
