HTMLINTRO5_QUEST_NAME,HTML - Div-ision of Labor,,,,
HTMLINTRO5_QUEST_SUBTITLE,What you'll do,,,,
HTMLINTRO5_QUEST_DESCRIPTION,"Learn how to make your own HTML tags, and fully customize your webpage however you like! (Part 5)",,,,
HTMLINTRO5_1,"OK, are you ready to forge your own tags in the fires of the internet?",riley,,,
HTMLINTRO5_2,... That sounded a little better in my head. Let's just ... move on...,riley,,,
HTMLINTRO5_3,"As always - if the previewer page doesn't open, try opening your browser.",riley,,,
HTMLINTRO5_4,"Or, you can click this link - <u><span insert_hyphens=""false"" foreground=""#3584E4""><a href=""https://codepen.io/madetohack/pen/LYYxzOo?editors=1000"">https://codepen.io/madetohack/pen/LYYxzOo?editors=1000</a></span></u>",riley,,,
HTMLINTRO5_5,"So, why would you need to make your own tags? Well, what if you have 20 <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;p&gt;</span></tt> tags and you want some to be red, some blue, and some green?",riley,,,
HTMLINTRO5_6,"That's a <b>lot</b> of work, and because they're all <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;p&gt;</span></tt> tags, you can't use the <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;style&gt;</span></tt> tag, since that would apply to all of them.",riley,,,
HTMLINTRO5_7,"To solve that problem, you'd need to create your own tags! It's a good thing that I can show you how to do that. ^_^",riley,,,
HTMLINTRO5_8,"As our first step, we need to check out <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;div&gt;</span></tt> tags. The name is short for division, because they're used to divide your page up.",riley,,,
HTMLINTRO5_9,"Surround the first set of <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;p&gt;</span></tt> tags in this page with a <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;div&gt;</span></tt> tag.",riley,,,
HTMLINTRO5_10,"You should have an opening <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;div&gt;</span></tt> tag on line 10 and the closing <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;/div&gt;</span></tt> tag on line 16.",riley,,,
HTMLINTRO5_11,"Cool, now we can use that <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;div&gt;</span></tt> tag to style the text. Add some color to everything in your div tag, using the <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;style&gt;</span></tt> section of the page.",riley,,,
HTMLINTRO5_12,"It works just like you'd make your <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;p&gt;</span></tt> or <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;h1&gt;</span></tt> blue: Type <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">div { color:blue; }</span></tt>",riley,,,
HTMLINTRO5_13,"See? Now all the text in your <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;div&gt;</span></tt> should be blue. Before we move on, let's sneak in some prep for my next trick - make that first <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;div&gt;</span></tt> tag read <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;div id=""first""&gt;</span></tt>",riley,,,
HTMLINTRO5_14,"It looks wierd, but I'll explain in a minute, I promise.",riley,,,
